source,sentence_id,sentence_text
Leipzig_deu_news_2023_1M,792168,Schwedens Arbeitsmarkt- und Integrationsminister Johan Pehrson nannte die Einladung „töricht“.
Leipzig_deu_news_2023_1M,792320,Schwerbehinderte konnten laut Behrens nicht so von der positiven Entwicklung am Arbeitsmarkt in den vergangenen Jahren profitieren wie Menschen ohne Behinderung.
Leipzig_deu_news_2023_1M,792523,"Schwerpunkte dieser Firmen sind Datenanalyse und maschinelles Lernen, in geringerem Umfang auch grüne Technologien, Automatisierung, die Verarbeitung von Bildern und Sensorinformationen und Gesundheitswissenschaft."
Leipzig_deu_news_2023_1M,792531,"Schwerpunkte sollen die Bereiche Halbleiter, Batterien, grüner Wasserstoff und künstliche Intelligenz sein."
Leipzig_deu_news_2023_1M,793747,Sehr unterschiedlich haben Arbeitgeber und Gewerkschaften auf die neuesten Arbeitsmarktzahlen reagiert.
Leipzig_deu_news_2023_1M,795642,"Seine Multi-Omics-Plattformen umfassen die genetische Sequenzierung*, sowie medizinische Bildgebung und Laborautomatisierung."
Leipzig_deu_news_2023_1M,796596,"Seine Werkreihe „Postfossil“ lässt fleischfressende Pflanzen auf Industrieroboter treffen, während Künstliche Intelligenz Quallen zu einem Tänzchen einlädt."
Leipzig_deu_news_2023_1M,797464,"Sein Team besteht aus Fachleuten für Klima- und Zukunftsforschung, Stadtentwicklung und Digitalisierung des Bauens."
Leipzig_deu_news_2023_1M,798353,"Seit 2011 ist sie außerdem Geschäftsführerin des Know Centers, eines Forschungszentrums für datengetriebene Wirtschaft und künstliche Intelligenz."
Leipzig_deu_news_2023_1M,798678,"Seit 2020 gibt es im Landkreis Donau-Ries ein Digitalisierungskonzept, das interessante und fortschrittliche Projekte in diesem Bereich vereint."
Leipzig_deu_news_2023_1M,798718,Seit 2021 bringt sie als Projektleiterin mit einem kleinen Team die notwendige Digitalisierung in den Schulen voran.
Leipzig_deu_news_2023_1M,798817,Seit 21. April haben Ukrainerinnen und Ukrainer einen völlig freien Arbeitsmarktzugang in Österreich und werden deswegen vom Arbeitsmarktservice (AMS) in den Arbeitslosenzahlen erfasst.
Leipzig_deu_news_2023_1M,798988,"Seit Anfang 2022 hat die Fed die Zinsen bereits zehn Mal in Folge nach oben geschraubt, um dem Preisauftrieb Paroli zu bieten und den heiß gelaufenen Arbeitsmarkt abzukühlen."
Leipzig_deu_news_2023_1M,800047,"Seit dem Start von ChatGPT sind künstliche Intelligenzen eins der absoluten Megathemen – nicht zuletzt, weil sie sich zu einem der Wachstumsmärkte der Zukunft entwickeln dürften."
Leipzig_deu_news_2023_1M,800515,"Seit der Veröffentlichung von ChatGPT im vergangenen November steht das Thema ""Künstliche Intelligenz"" im Fokus der Öffentlichkeit."
Leipzig_deu_news_2023_1M,801020,"Seitens der EZB würde man nicht vor April 2024 mehr Informationen über Inflation, Wachstum, Fiskalpolitik und Arbeitsmarkt haben."
Leipzig_deu_news_2023_1M,801063,"Seitens des angesprochenen Ministeriums hieß es am Mittwoch auf APA-Anfrage, dass sich bei der Evaluierung klar gezeigt habe, ""dass bei den Entscheidungen auch auf die veränderten Bedingungen der Arbeitswelt Rücksicht genommen werden"" müsse."
Leipzig_deu_news_2023_1M,801772,"Seit Jahren wird gewarnt, dass künstliche Intelligenz viele Jobs von Büroarbeitern ersetzen könnte."
Leipzig_deu_news_2023_1M,803403,Selbst der Arbeitsmarkt beginnt etwas schwächer zu werden.
Leipzig_deu_news_2023_1M,804584,"Senior Managerin Real Estate Research and Finance bei dem Verband, Hildegard Höhlich, sagte Firmen stellten weiterhin ihren Flächenbedarf und Arbeitsweltkonzepte auf den Prüfstand."
Leipzig_deu_news_2023_1M,805127,"Shanghai (ots/PRNewswire) - Geek+, der weltweit führende Anbieter von mobilen Logistikrobotern, hat das höchste mobile ASRS-System vorgestellt, das die Lagerautomatisierung in einer Höhe von bis zu 12 Metern (40 Fuß) unterstützt."
Leipzig_deu_news_2023_1M,805475,"Sicherheit und Cloud passen naturgemäß nicht zusammen, wie die steigenden Fälle von Cyberkriminalität und staatlich forcierter Spionage seit der Digitalisierung täglich zeigen."
Leipzig_deu_news_2023_1M,806009,"Sie arbeiten in den Bereichen Transformation, Digitalisierung, IT, Technik, Finanzen oder Innovation und bringen mehr Vielfalt in die Vorstände."
Leipzig_deu_news_2023_1M,807263,Sie blickt dabei besonders auf die Inflations- und die Arbeitsmarktzahlen.
Leipzig_deu_news_2023_1M,808226,Sie erwarten auch für die Industrie große Umbrüche durch generative künstliche Intelligenz.
Leipzig_deu_news_2023_1M,810226,Sie haben zur Digitalisierung der Anlage beigetragen.
Leipzig_deu_news_2023_1M,814158,"Sie muss gewinnen, denn am gar nicht mehr so fernen Horizont lauern die Digitalisierung und die Künstliche Intelligenz."
Leipzig_deu_news_2023_1M,815238,Sie sehen darin ein wichtiges Instrument zur Wiedereingliederung in den Arbeitsmarkt und zur Verhinderung des Abstiegs in die Armut.
Leipzig_deu_news_2023_1M,815705,"Sie selbst wolle ihre «wertvolle Aufgabe» fortführen, brauche aber mehr Personal, da sie neben vielen Verwaltungsaufgaben auch Hausmeister- und Sekretärinnenjobs übernehme und die Schule zudem etwa bei der Digitalisierung allein gelassen werde."
Leipzig_deu_news_2023_1M,815954,"Sie sind daher auf Partner angewiesen, die sich damit auskennen: Anbieter von Energieeffizienz-Technologie und Gebäudedigitalisierung."
Leipzig_deu_news_2023_1M,816397,Sie sind oder waren Teil der Arbeitswelt und wollen auch im Alter finanziell für sich selbst sorgen.
Leipzig_deu_news_2023_1M,816467,"Sie sind selbstbewusst und anspruchsvoll: die Arbeitnehmer der Generation Z. Sie sei ein Spiegelbild ihrer behüteten Erziehung und einem Aufwachsen mit Mitspracherecht, sagt Jutta Rump beim Arbeitswelt-Kongress in Oberbruch."
Leipzig_deu_news_2023_1M,817382,"Sie spricht über Probleme für Konsumenten, die aufgrund der Digitalisierung vermehrt auftreten."
Leipzig_deu_news_2023_1M,818239,"Sie unterstützt die Teilnehmer bei ihren Projekten, gibt ihnen Aufgaben, erklärt, wie eine Nähmaschine funktioniert und bringt den Teilnehmern Fähigkeiten bei, die sie für den Arbeitsmarkt beherrschen müssen."
Leipzig_deu_news_2023_1M,818857,"Sie waren alle nach Verben benannt, darunter Spalten, Teilen oder Hacken – Tätigkeiten des Zerstörens von Kontrollsystemen, die sie sowohl in der Kunstwelt als auch in der kapitalistischen Arbeitswelt verortete."
Leipzig_deu_news_2023_1M,818898,Sie wären dann in allen sozialen und Arbeitsmarktbelangen österreichischen und EU-Staatsbürgern gleichgestellt – vom Wahlrecht abgesehen.
Leipzig_deu_news_2023_1M,819763,"Sie will zugleich den heiss gelaufenen Arbeitsmarkt abkühlen, ohne den Wirtschaftsmotor abzuwürgen."
Leipzig_deu_news_2023_1M,819839,"Sie wird erklären, was Künstliche Intelligenz ist und wie sie unsere Sprache lernt."
Leipzig_deu_news_2023_1M,819883,"Sie wird nicht müde, hat keinen Hunger - und ist auch häufig besser als noch unerfahrene Ärzte oder Ärztinnen: Künstliche Intelligenz (KI) ist in der Medizin schon ein willkommener Kollege."
Leipzig_deu_news_2023_1M,820678,"Sie würden laut BBSR jedoch zeigen, wie sich die Arbeitsmarktzentren regional verteilen und wie weit diese aufs Umland ausstrahlen."
Leipzig_deu_news_2023_1M,820987,"Sie zeigte sich „überzeugt, dass wir damit arbeitsunfähigen Jugendlichen durch Maßnahmen wie dem Jugendcoaching eine gute Begleitung am Arbeitsmarkt möglich machen.“"
Leipzig_deu_news_2023_1M,822719,"""So arbeiten wir uns Schritt für Schritt an den bundesweiten Echtzeitfahrplan heran"", sagte Daniela Gerd tom Markotten, im Vorstand der Deutschen Bahn für das Ressort Digitalisierung und Technik zuständig."
Leipzig_deu_news_2023_1M,822780,"So auch den Influencer Mario Lochner, der zusammen mit Sinan Krieger auf YouTube, Instagram und TikTok über Finanzen, die Arbeitswelt, Karriere und Aktien talkt („LoKr Room Talk“)."
Leipzig_deu_news_2023_1M,823606,So darf man den Protest in Frankreich denn auch nicht nur als Ablehnung von zwei zusätzlichen Jahren auf dem Arbeitsmarkt lesen (vgl. «Umstrittene Rentenreform» im Anschluss an diesen Text).
Leipzig_deu_news_2023_1M,824773,Softwareunternehmen Mozilla investiert einen Millionenbetrag in sein gleichnamiges KI-Start-up Mozilla.ai. Das Ziel: eine „vertrauenswürdige“ Künstliche Intelligenz.
Leipzig_deu_news_2023_1M,824907,So ganz ist künstliche Intelligenz noch nicht in den heimischen Unternehmen angekommen.
Leipzig_deu_news_2023_1M,825191,"So gebe es in jeder estnischen Schule einen Lehrer, der als Digitalisierungsbeauftragter das Kollegium im Einsatz moderner Technologien schult und den Einsatz neuer Tools didaktisch vorbereitet."
Leipzig_deu_news_2023_1M,825289,So geht klimafreundliche Digitalisierung: CDR Summit zeigt mit.
Leipzig_deu_news_2023_1M,825416,"So gesehen kann man künstliche Intelligenzen für gefährlich halten, für hilfreich oder für beides zugleich."
Leipzig_deu_news_2023_1M,825674,So habe die Digitalisierung in der Verwaltung und vor allem in den städtischen Schulen einen ordentlichen Schub bekommen.
Leipzig_deu_news_2023_1M,825850,So habe sich Deutschland im europäischen Digitalisierungs-Index von Platz 18 auf Platz vier vorgearbeitet.
Leipzig_deu_news_2023_1M,826110,"So hatte etwa die Gewerkschaft Verdi dessen ""Verantwortung für die Zukunft der Warenhäuser, für die Zukunft der Arbeitsplätze und damit für die Menschen bei Galeria"" eingemahnt."
Leipzig_deu_news_2023_1M,826174,So hätten sie zu einem deutlich tieferen Stundenansatz gearbeitet als auf dem freien Arbeitsmarkt.
Leipzig_deu_news_2023_1M,827100,So könne etwa Künstliche Intelligenz (KI) dafür eingesetzt werden.
Leipzig_deu_news_2023_1M,827123,"""So können arbeitsmarktrelevante Daten unter den Ländern abgestimmt und koordiniert erhoben werden"", sagte Paul."
Leipzig_deu_news_2023_1M,828928,"Sollte den Bürgerinnen und Bürgern künftig bei digitalen Behördengängen keine nutzerfreundliche Möglichkeit der Identifizierung zur Verfügung gestellt werden, drohe die gesamte Verwaltungsdigitalisierung zu scheitern, hieß es weiter."
Leipzig_deu_news_2023_1M,830719,"Sondern ganz im Gegenteil in allen Geschäftsfeldern mit vollem Fokus auf die Kundenwünsche von morgen, Modernisierung, Digitalisierung, Innovation und Ökologisierung mit einem Gesamtvolumen von 2,8 Milliarden Euro sogar noch verstärkt."""
Leipzig_deu_news_2023_1M,831305,So nutzen Sie die künstliche Intelligenz auf Ihrem iPhone.
Leipzig_deu_news_2023_1M,831484,So plant das chinesische Telekommunikationsunternehmen etwa gemeinsam mit Kasachstans staatlicher Eisenbahngesellschaft „Kasachstan Temir Scholy“ ein Projekt zur Digitalisierung des Eisenbahnnetzes.
Leipzig_deu_news_2023_1M,831507,So praktisch und angenehm das alles sein kann: Die Digitalisierung der Autos birgt auch reichlich Risiken.
Leipzig_deu_news_2023_1M,831545,"So rätselhaft flüchtig die digitalen Dinge sind, betreten sie durch ihre Digitalisierung einen Raum, in dem theoretisch nichts mehr vergessen und verziehen werden kann."
Leipzig_deu_news_2023_1M,832182,"So sei der Arbeitsmarkt ""extrem eng""."
Leipzig_deu_news_2023_1M,832807,"So sollen nicht etwa Ottonormalnutzer mit dem die menschliche Sprache imitierenden Bot interagieren, vielmehr soll die Technologie Forschenden zur Verfügung gestellt werden, die sich auf den Bereich Künstliche Intelligenz spezialisiert haben."
Leipzig_deu_news_2023_1M,833656,So viele ausgebildete Pädagogen seien auf dem Arbeitsmarkt aber nicht verfügbar.
Leipzig_deu_news_2023_1M,834381,So werden für die Umsetzung der arbeitsmarktpolitischen Ziele des Wirtschafts- und Arbeitsministeriums unter Martin Kocher (ÖVP) im kommenden Jahr 250 Millionen Euro bereitstehen.
Leipzig_deu_news_2023_1M,834988,So wird z.B. der Digitalisierung der Prozesse für die Fahrzeugzulassung Rechnung getragen.
Leipzig_deu_news_2023_1M,835098,"Sowohl das Bundesministerium für Inneres als auch das „Haus der Digitalisierung"" setzen auf Präventionsmaßnahmen, um diesem Trend entgegenzuwirken."
Leipzig_deu_news_2023_1M,836402,"Sparen ja, aber doch nicht bei der Digitalisierung, die sei »zentral« für die wirtschaftliche Entwicklung: Dass die Regierung ausgerechnet dabei drastisch kürzt, nennt die Ökonomin Monika Schnitzer einen Fehler."
Leipzig_deu_news_2023_1M,836999,"""Spätestens Corona hat uns gezeigt, wie wichtig Daten und deren Verknüpfung mit anderen Daten und Informationen sind"", so Digitalisierungssprecher Douglas Hoyos."
Leipzig_deu_news_2023_1M,837007,"Spätestens dann sollte Heil beweisen, dass die „größte Reform des Arbeitsmarktes seit 20 Jahren“ tatsächlich Fortschritte bringt – oder eingestehen, dass sie Fehlanreize für Mehrarbeit schafft."
Leipzig_deu_news_2023_1M,837107,Spätestens seit den Pandemiezeiten wird Homeoffice als smarte digitale Arbeitsform von vielen Arbeitgebern ermöglicht.
Leipzig_deu_news_2023_1M,837673,"Speziell die Digitalisierung bringe neue Herausforderungen, denen sich ""Der Sonntag"" stelle."
Leipzig_deu_news_2023_1M,838649,"SPÖ-Sozialsprecher Josef Muchitsch kritisiert den Vorstoß von Arbeitsminister Kocher: „Keine Arbeitsmarktreform zustande gebracht, aber andere schikanieren.“"
Leipzig_deu_news_2023_1M,838837,Sprich: Die Digitalisierung ist eine Herkulesaufgabe – und das Ende der Fahnenstange ist längst nicht erreicht.
Leipzig_deu_news_2023_1M,839219,Stabiler Arbeitsmarkt: Beim RAV sind immer weniger Menschen als arbeitslos gemeldet.
Leipzig_deu_news_2023_1M,841191,Stattdessen zeigt sich der US-Arbeitsmarkt äußerst robust - weitere Zinsschritte drohen.
Leipzig_deu_news_2023_1M,841783,"Stefanini ist ein globaler Konzern mit 35 Jahren Erfahrung im Technologiemarkt, der Kunden bei der Digitalisierung von Geschäftsprozessen unterstützt."
Leipzig_deu_news_2023_1M,843697,Strategische Wettbewerbsvorteile durch mehr Automatisierung und einen Zugriff auf neueste Technik sprechen für einen rechtzeitigen Umstieg auf S/4HANA.
Leipzig_deu_news_2023_1M,844099,Strukturelle Veränderungen seien laut Voitl auch bei der Einführung in den Arbeitsmarkt nötig.
Leipzig_deu_news_2023_1M,844710,"Suchen Sie sich ein Schlagwort in Zusammenhang mit Digitalisierung aus, Geschäftsführer Matthias Crepaz und sein aktuell 20-köpfiges Team haben garantiert damit zu tun."
Leipzig_deu_news_2023_1M,844715,Suchmaschinen würden so zu einem Instrument bei der Digitalisierung im Einzelhandel.
Leipzig_deu_news_2023_1M,844882,Süleyman Zorba ist Nationalratsabgeordneter der Grünen und hauptsächlich in den Bereichen Digitalisierung und Datenschutz politisch tätig.
Leipzig_deu_news_2023_1M,846300,Tarifverträge sind die Grundlage des schwedischen Arbeitsmarktmodells.
Leipzig_deu_news_2023_1M,846333,"Täte ihm leid, antwortet ChatGPT, auch eine Künstliche Intelligenz dürfe sich ja wohl mal irren."
Leipzig_deu_news_2023_1M,847700,Technisch könne künstliche Intelligenz etwa durch Mimik- und Spracherkennung den idealen Zeitpunkt für die Bewerbung bestimmter Produkte und Dienstleistungen erkennen.
Leipzig_deu_news_2023_1M,847727,Technologien wie Künstliche Intelligenz seien ohne Rechenzentren undenkbar.
Leipzig_deu_news_2023_1M,847732,Technologie und künstliche Intelligenz seien zudem auch nötig zur Erkennung gefälschter Bilder und Videos sowie für digitale Wasserzeichen zum Schutz von Inhalten.
Leipzig_deu_news_2023_1M,848526,"Terkels Bestandsaufnahme war so spektakulär, weil er in ihr einen Umbruch sichtbar machte: Damals veränderte sich die Arbeitswelt grundlegend."
Leipzig_deu_news_2023_1M,848861,"Teuerungen, gebremste Konsumlaune, Auftragsrückgänge - das Spannungsfeld ist auch für die neue Chefin des Arbeitsmarktservice Oberösterreich groß."
Leipzig_deu_news_2023_1M,849160,"Thematisch werden Bioökonomie und Kreislaufprozesse wieder eine Rolle spielen, aber auch ganz konkrete Lösungsansätze aus der Wissenschaft werden aufgezeigt, zum Beispiel Digitalisierungslösungen für den Pflegebereich."
Leipzig_deu_news_2023_1M,849216,"Themenschwerpunkte des Gremiums sollen die Digitalisierung, die Dekarbonisierung, die Arbeit der Zukunft und die strategische Positionierung des Wirtschaftsstandorts Hessen auf nationaler und internationaler Ebene sein."
Leipzig_deu_news_2023_1M,849226,"Themen sind zum Beispiel Digitalisierung, Zuwanderung, das Heben inländischer Potenziale z.B. durch Erwerbstätigkeit von Frauen und Arbeiten nach dem Renteneintrittsalter."
Leipzig_deu_news_2023_1M,849680,"Thomas Linkenheil vom Pepper-Hersteller United Robotics Group warnt davor, Künstliche Intelligenz unkontrolliert einzusetzen, ethische Richtlinien müssten beachtet werden."
Leipzig_deu_news_2023_1M,850760,Tingting Hu hat in Dresden studiert und leitet nun die chinesische Tochterfirma von Xenon Automatisierungstechnik.
Leipzig_deu_news_2023_1M,850878,Tirols ÖGB-Vorsitzender Philip Wohlgemuth befürchtet durch die fehlenden Kinderbetreuungsmöglichkeiten eine weitere Schwächung des Arbeitsmarktes.
Leipzig_deu_news_2023_1M,850977,"Tja, nach 16 Jahren liegt ihr Vermächtnis, u.a. verschleppte Digitalisierung, Putin-Freundschaft, wie ein dunkler Schatten auf unserem Land."
Leipzig_deu_news_2023_1M,851811,"Tote Architekten werden digital wiederbelebt und entwerfen neue Häuser, in China planen Künstliche Intelligenzen ganze Städte."
